Order_ID,Order_Date,Product_ID,Product_Name,Category,Sub_Category,Brand,Customer_ID,Customer_City,Customer_State,Payment_Method,Order_Status,Quantity,Unit_Price,Discount_Percentage,Final_Price,Revenue,Profit,Shipping_Cost,Delivery_Time_Days,Return_Status,Customer_Rating,Seller_Name,Festival_Season,Platform_Device
OD6455296113,11-10-2025,P387659,Stanley Chairs MD99,Furniture,Chairs,Stanley,C9851666,Tiruchirappalli,Tamil Nadu,UPI,Delivered,2,93009.58,18.2,76081.84,152163.68,57380.52,358.1,9,No,4,HomeEssentials India,Weekend Sale,App
OD1135489306,09-01-2025,P623913,Philips Bedding SG93,Home & Kitchen,Bedding,Philips,C1778638,Pune,Maharashtra,EMI,Cancelled,1,5758.93,4.3,5511.3,5511.3,2080.49,73.68,5,No,,EcomGuru Sellers,Regular,App
OD5251550372,04-10-2024,P733335,LG Laptops ME59,Electronics,Laptops,LG,C0540748,Gwalior,Madhya Pradesh,Credit Card,Delivered,3,71600.1,59.3,29141.24,87423.72,6019.62,142.09,5,No,1,TechZone Sellers,Big Billion Days,App
OD3146918096,07-02-2024,P032317,Decathlon Fitness ZS22,Sports,Fitness Equipment,Decathlon,C7985456,Madurai,Tamil Nadu,Cash on Delivery,Delivered,1,21850,9,19883.5,19883.5,7876.5,76.82,7,No,2,HomeEssentials India,Regular,App
OD9077592322,17-12-2025,P579951,Nirlep Cookware NI62,Home & Kitchen,Cookware,Nirlep,C8012468,Solapur,Maharashtra,UPI,Delivered,2,7290,11.6,6444.36,12888.72,3813.6,62.76,3,No,4,PrimeDeals India,Regular,Mobile Web
OD9052486094,23-01-2024,P264427,Apple Smart LH96,Electronics,Smart Watches,Apple,C9039531,Aligarh,Uttar Pradesh,Cash on Delivery,Processing,1,17627.43,1.3,17398.27,17398.27,2569.56,50.16,3,No,,RetailNet India,Regular,App
OD2914756564,04-05-2025,P404873,Solimo Storage TP15,Home & Kitchen,Storage,Solimo,C9960810,Pune,Maharashtra,Net Banking,Delivered,1,20450,14.8,17423.4,17423.4,5089.27,44.6,2,No,5,FashionHub Pro,Weekend Sale,App
OD9567973151,06-10-2024,P467530,Philips Furniture AJ46,Home & Kitchen,Furniture Accessories,Philips,C3902564,Agra,Uttar Pradesh,Credit Card,Cancelled,1,13386.5,25.6,9959.56,9959.56,3052.16,51.65,3,No,,DigitalBazaar,Big Billion Days,App
OD8902173511,08-12-2024,P307774,Li-Ning Cycling JB78,Sports,Cycling,Li-Ning,C4083489,Amritsar,Punjab,Cash on Delivery,Delivered,3,18099.06,19.9,14497.35,43492.05,11105.94,94.78,5,No,3,TrendSetters Online,Weekend Sale,App
OD9003647005,24-04-2024,P760779,Nike Men's EO15,Fashion,Men's Clothing,Nike,C7405188,Meerut,Uttar Pradesh,UPI,Delivered,2,4292.86,15,3648.93,7297.86,1840.06,30.29,4,No,4,QuickMart Pvt Ltd,Regular,App
OD7950129808,29-11-2025,P774428,Xiaomi Headphones EK45,Electronics,Headphones,Xiaomi,C8558179,Vadodara,Gujarat,UPI,Processing,1,77520,6.3,72636.24,72636.24,7946.41,25.46,5,No,,QuickMart Pvt Ltd,Weekend Sale,App
OD9702770995,31-10-2024,P564309,Nike Footwear DU45,Fashion,Footwear,Nike,C6738308,Jodhpur,Rajasthan,Net Banking,Delivered,1,5886.19,48.1,3054.93,3054.93,1059.82,12.53,4,No,3,QuickMart Pvt Ltd,Diwali Sale,App
OD9020524259,02-11-2025,P629071,Rupa Children's AW76,Books,Children's,Rupa,C0598638,Bengaluru,Karnataka,Credit Card,Delivered,2,1193.97,42.6,685.34,1370.68,310.88,14.99,5,No,4,EcomGuru Sellers,Diwali Sale,App
OD0898671495,08-01-2023,P461041,Samsung Laptops PV99,Electronics,Laptops,Samsung,C8927076,Srinagar,J&K,Net Banking,Processing,1,72526.26,13.2,62952.79,62952.79,4723.86,45.45,2,No,,BestBuy India,Weekend Sale,Desktop
OD8539956958,01-11-2024,P125292,Mamaearth Men's FS50,Beauty,Men's Grooming,Mamaearth,C4153774,Nagpur,Maharashtra,EMI,Returned,2,1800,58.1,754.2,1508.4,614.79,35.56,3,Yes,3,HomeEssentials India,Diwali Sale,App
OD4784407929,02-04-2025,P834930,Cello Bedding IP65,Home & Kitchen,Bedding,Cello,C5699030,Jodhpur,Rajasthan,Cash on Delivery,Delivered,2,17020.36,8.8,15522.57,31045.14,9414.88,64.6,10,No,3,DigitalBazaar,Regular,Mobile Web
OD4623185658,05-05-2025,P907044,Bajaj Kitchen PM37,Home & Kitchen,Kitchen Appliances,Bajaj,C3807693,Delhi,Delhi,Cash on Delivery,Delivered,1,20220,6.7,18865.26,18865.26,3552.25,69.11,10,No,2,BestBuy India,Regular,App
OD9366419162,21-10-2025,P577842,VLCC Fragrances KR61,Beauty,Fragrances,VLCC,C2668334,Aurangabad,Maharashtra,Cash on Delivery,Processing,1,4191.26,29.6,2950.65,2950.65,1122.33,20.78,8,No,,EcomGuru Sellers,Diwali Sale,App
OD2392023682,03-01-2023,P511062,Pepperfry Chairs JS25,Furniture,Chairs,Pepperfry,C4649874,Howrah,West Bengal,Cash on Delivery,Processing,1,17390,34.5,11390.45,11390.45,3403.86,227.01,7,No,,PrimeDeals India,New Year Sale,App
OD5074750357,01-01-2023,P269710,Solimo Storage GL73,Home & Kitchen,Storage,Solimo,C7028784,Jaipur,Rajasthan,Cash on Delivery,Delivered,3,14370,15.5,12142.65,36427.95,11713.31,33.26,7,No,3,QuickMart Pvt Ltd,New Year Sale,Mobile Web
OD2469544027,07-08-2024,P209427,H&M Ethnic VC53,Fashion,Ethnic Wear,H&M,C5136056,Tiruchirappalli,Tamil Nadu,UPI,Cancelled,2,1244.81,5.5,1176.35,2352.7,687.37,45.7,4,No,,EcomGuru Sellers,Regular,App
OD3931640621,09-02-2023,P083963,VLCC Fragrances LO80,Beauty,Fragrances,VLCC,C1875773,Guwahati,Assam,Cash on Delivery,Returned,1,1570,2,1538.6,1538.6,711.7,23.2,7,Yes,1,Shopify Traders,Regular,App
OD0494726232,11-12-2025,P235650,Decathlon Cycling ZV81,Sports,Cycling,Decathlon,C4588306,Amritsar,Punjab,Cash on Delivery,Processing,3,29980,19.1,24253.82,72761.46,19370.85,75.24,5,No,,EcomGuru Sellers,Regular,App
OD5359782767,21-10-2023,P924256,Milton Kitchen MW98,Home & Kitchen,Kitchen Appliances,Milton,C3540911,Kanpur,Uttar Pradesh,UPI,Returned,2,2330,51.2,1137.04,2274.08,424.16,69.1,5,Yes,2,ValueMart Sellers,Diwali Sale,App
OD7826996832,08-08-2024,P318447,Cello Décor VI74,Home & Kitchen,Décor,Cello,C3533953,Hubballi,Karnataka,UPI,Cancelled,1,5591.04,18.6,4551.11,4551.11,855.54,63.32,6,No,,IndiaShop Direct,Regular,App
OD6604143318,25-03-2023,P378096,Nestle Beverages RY98,Grocery,Beverages,Nestle,C1652729,Kanpur,Uttar Pradesh,Flipkart Pay Later,Delivered,1,1325.46,28.5,947.7,947.7,130.48,15.79,5,No,4,FashionHub Pro,Holi Sale,App
OD9493759387,03-10-2024,P652007,WOW Men's VM93,Beauty,Men's Grooming,WOW,C7502655,Kota,Rajasthan,Debit Card,Delivered,2,890,31.8,606.98,1213.96,487.18,32.71,3,No,3,QuickMart Pvt Ltd,Big Billion Days,App
OD2132797670,07-04-2024,P932551,Decathlon Yoga MZ83,Sports,Yoga,Decathlon,C6909257,Tiruchirappalli,Tamil Nadu,EMI,Delivered,1,19247.76,7.1,17881.17,17881.17,6937.87,24.34,4,No,4,BharatSellers,Weekend Sale,App
OD8719918813,05-03-2023,P889131,Cosco Cycling TT97,Sports,Cycling,Cosco,C8812763,Patna,Bihar,Cash on Delivery,Delivered,1,580,5.4,548.68,548.68,164.67,35.63,4,No,4,BestBuy India,Weekend Sale,Mobile Web
OD5536324988,12-02-2024,P436831,Marico Staples WB28,Grocery,Staples,Marico,C7601003,Indore,Madhya Pradesh,Credit Card,Delivered,1,1303.71,24.1,989.52,989.52,97.72,13.58,2,No,4,MegaStore Online,Valentine's Week,App
OD3732183560,21-04-2024,P231050,Biba Women's CN99,Fashion,Women's Clothing,Biba,C4024296,Vijayawada,Andhra Pradesh,Flipkart Pay Later,Delivered,2,3370,14.5,2881.35,5762.7,1937.23,33.12,6,No,3,Shopify Traders,Weekend Sale,App
OD5326978706,27-12-2025,P914509,IKEA Shelves MN32,Furniture,Shelves,IKEA,C5539050,Aurangabad,Maharashtra,Flipkart Pay Later,Delivered,5,67590,27.1,49273.11,246365.55,43753.33,400.52,4,No,4,IndiaShop Direct,Christmas & New Year,App
OD1536936195,06-10-2023,P873043,Fingerprint Fiction UT41,Books,Fiction,Fingerprint,C8290726,Bhopal,Madhya Pradesh,Debit Card,Delivered,1,556.92,55.8,246.16,246.16,53.73,49.28,6,No,4,Shopify Traders,Big Billion Days,App
OD9769719018,20-10-2024,P924256,Milton Kitchen MW98,Home & Kitchen,Kitchen Appliances,Milton,C0477758,Allahabad,Uttar Pradesh,UPI,Returned,1,2330,39.7,1404.99,1404.99,417.9,27.01,3,Yes,2,ValueMart Sellers,Diwali Sale,App
OD6738997515,26-12-2025,P574120,SG Fitness QR69,Sports,Fitness Equipment,SG,C9127298,Tiruchirappalli,Tamil Nadu,Cash on Delivery,Returned,1,1669.04,17.1,1383.63,1383.63,491.78,31.26,9,Yes,1,MegaStore Online,Christmas & New Year,App
OD2767192652,07-07-2025,P063768,Nike Innerwear CE47,Fashion,Innerwear,Nike,C5199709,Raipur,Chhattisgarh,Cash on Delivery,Delivered,3,1294.24,17.5,1067.75,3203.25,977.43,44.96,7,No,2,TechZone Sellers,Regular,App
OD9425581848,28-12-2025,P765755,Durian Chairs XC80,Furniture,Chairs,Durian,C2193752,Chennai,Tamil Nadu,UPI,Cancelled,5,30860,22.8,23823.92,119119.6,30313.7,775.14,8,No,,IndiaShop Direct,Christmas & New Year,App
OD1015234991,03-12-2025,P826617,Philips Storage UN10,Home & Kitchen,Storage,Philips,C5340133,Pune,Maharashtra,UPI,Delivered,4,10390.29,14.1,8925.26,35701.04,5313.25,109.48,2,No,3,QuickMart Pvt Ltd,Regular,App
OD5502285691,26-08-2024,P373971,Nike Women's NB27,Fashion,Women's Clothing,Nike,C3557769,Raipur,Chhattisgarh,Flipkart Pay Later,Delivered,1,4220,1.8,4144.04,4144.04,1520.54,25.53,4,No,3,Shopify Traders,Regular,App
OD2621226433,14-03-2025,P777200,Oxford Self-Help GX87,Books,Self-Help,Oxford,C6059741,Ahmedabad,Gujarat,UPI,Returned,2,738.67,8,679.58,1359.16,447.14,12.6,3,Yes,2,QuickMart Pvt Ltd,Regular,App
OD6773880210,04-06-2023,P026219,Sony TV MU62,Electronics,TV & Monitors,Sony,C2196392,Agra,Uttar Pradesh,EMI,Returned,1,71504.82,8.9,65140.89,65140.89,9217.63,36.72,6,Yes,2,QuickMart Pvt Ltd,Weekend Sale,App
OD4468961687,28-06-2024,P005323,Spalding Cycling OV89,Sports,Cycling,Spalding,C6313729,Gwalior,Madhya Pradesh,Cash on Delivery,Delivered,1,13670,10.8,12193.64,12193.64,3629.21,63.62,4,No,4,RetailNet India,Regular,App
OD9702606965,27-07-2025,P409817,HomeBox Kitchen JM10,Home & Kitchen,Kitchen Appliances,HomeBox,C9423582,Varanasi,Uttar Pradesh,Cash on Delivery,Delivered,2,537.37,14.2,461.06,922.12,181.32,68.38,7,No,4,TrendSetters Online,Weekend Sale,App
OD8607544137,16-09-2024,P909814,Rupa Self-Help NN58,Books,Self-Help,Rupa,C6119527,Madurai,Tamil Nadu,Cash on Delivery,Delivered,1,1070,18.9,867.77,867.77,202.61,10.92,4,No,4,TechZone Sellers,Regular,App
OD9226107899,20-03-2025,P015288,Nestle Baby ZX67,Grocery,Baby Care,Nestle,C9349344,Jabalpur,Madhya Pradesh,UPI,Returned,1,1949.68,13.9,1678.67,1678.67,301.02,10.32,5,Yes,1,MegaStore Online,Holi Sale,App
OD1094094680,06-05-2025,P130205,ITC Baby XE53,Grocery,Baby Care,ITC,C9567490,Raipur,Chhattisgarh,Cash on Delivery,Delivered,2,1210,18.6,984.94,1969.88,265.73,27.47,3,No,3,TrendSetters Online,Regular,App
OD0531985523,05-11-2023,P036902,Bajaj Bedding BF90,Home & Kitchen,Bedding,Bajaj,C8778574,Amritsar,Punjab,Cash on Delivery,Delivered,4,16050,58.4,6676.8,26707.2,7098.93,79.42,9,No,4,ValueMart Sellers,Diwali Sale,App
OD3194581169,03-10-2025,P429951,Decathlon Swimming XL98,Sports,Swimming,Decathlon,C6908890,Raipur,Chhattisgarh,UPI,Processing,1,17090,28.2,12270.62,12270.62,2629.28,67.18,4,No,,BestBuy India,Big Billion Days,App
OD1449874617,23-07-2024,P024890,Nirlep Storage TC62,Home & Kitchen,Storage,Nirlep,C5013644,Indore,Madhya Pradesh,Cash on Delivery,Delivered,4,24010,9.9,21633.01,86532.04,14151.66,36.34,5,No,5,BharatSellers,Regular,Mobile Web
OD6971006067,08-10-2023,P491810,Disha Academic NU97,Books,Academic,Disha,C0592784,Rajkot,Gujarat,UPI,Delivered,1,710,6.2,665.98,665.98,175.79,16.1,5,No,4,BharatSellers,Weekend Sale,App
OD7750455110,28-09-2025,P092640,Bajaj Cookware AR68,Home & Kitchen,Cookware,Bajaj,C8902514,Thane,Maharashtra,Debit Card,Delivered,2,9990,15.9,8401.59,16803.18,4148.98,59.67,8,No,4,BestBuy India,Weekend Sale,Mobile Web
OD1558087567,25-05-2024,P036902,Bajaj Bedding BF90,Home & Kitchen,Bedding,Bajaj,C9098535,Kanpur,Uttar Pradesh,Debit Card,Delivered,1,16050,6.7,14974.65,14974.65,4803.32,28.87,4,No,4,HomeEssentials India,Weekend Sale,App
OD3239788596,11-05-2025,P074007,Sleepwell Wardrobes IC31,Furniture,Wardrobes,Sleepwell,C7229889,Chandigarh,Punjab,Flipkart Pay Later,Delivered,1,3728.37,11.2,3310.79,3310.79,788.38,320.81,6,No,3,MegaStore Online,Weekend Sale,App
OD8683995441,21-10-2024,P600436,Prestige Furniture IM75,Home & Kitchen,Furniture Accessories,Prestige,C4812313,Rajkot,Gujarat,Cash on Delivery,Cancelled,2,5568.17,24.4,4209.54,8419.08,1199.33,28.21,6,No,,EcomGuru Sellers,Diwali Sale,Mobile Web
OD1071178832,09-04-2024,P741444,Pigeon Furniture EO33,Home & Kitchen,Furniture Accessories,Pigeon,C2077907,Agra,Uttar Pradesh,Cash on Delivery,Delivered,2,22694.17,3.2,21967.96,43935.92,8117.7,93.05,5,No,3,RetailNet India,Regular,App
OD7155756464,28-07-2025,P130205,ITC Baby XE53,Grocery,Baby Care,ITC,C9411273,Solapur,Maharashtra,Debit Card,Processing,1,1210,10.4,1084.16,1084.16,223.9,9.65,3,No,,RetailNet India,Regular,App
OD8994067431,07-11-2024,P459125,Hometown Sofas UB56,Furniture,Sofas,Hometown,C4198249,Gwalior,Madhya Pradesh,Net Banking,Delivered,1,99558.76,19,80642.6,80642.6,16742.62,208.22,4,No,4,FashionHub Pro,Regular,App
OD5158057314,20-04-2024,P511237,Puma Ethnic TM22,Fashion,Ethnic Wear,Puma,C2969154,Jalandhar,Punjab,Cash on Delivery,Processing,3,5750,20.4,4577,13731,3462.03,56.88,4,No,,EcomGuru Sellers,Weekend Sale,App
OD0320810824,03-06-2023,P469366,H&M Innerwear MS93,Fashion,Innerwear,H&M,C6059733,Varanasi,Uttar Pradesh,Flipkart Pay Later,Delivered,1,4984.2,15.7,4201.68,4201.68,2112.75,22.28,4,No,1,TrendSetters Online,Weekend Sale,Desktop
OD3629145596,14-10-2025,P651057,Bajaj Furniture VD13,Home & Kitchen,Furniture Accessories,Bajaj,C1937007,Surat,Gujarat,EMI,Delivered,3,4770,19.8,3825.54,11476.62,3826.29,53.33,6,No,4,MegaStore Online,Regular,App
OD6830311806,17-02-2023,P122032,Rupa Non-Fiction IS47,Books,Non-Fiction,Rupa,C1440781,Visakhapatnam,Andhra Pradesh,Credit Card,Delivered,2,850,4.5,811.75,1623.5,409.66,12.63,4,No,5,RetailNet India,Regular,App
OD1451420912,25-09-2025,P058657,H&M Accessories JP19,Fashion,Accessories,H&M,C5447672,Hyderabad,Telangana,Credit Card,Delivered,1,2270,8.2,2083.86,2083.86,1078.26,22.4,2,No,3,FashionHub Pro,Regular,App
OD9853219051,17-03-2024,P668177,LG Tablets MW52,Electronics,Tablets,LG,C2817598,Patna,Bihar,Cash on Delivery,Returned,1,60823.52,14.8,51821.64,51821.64,7721.45,74.13,5,Yes,2,RetailNet India,Weekend Sale,App
OD0365474489,04-01-2025,P294641,Stanley Chairs QR48,Furniture,Chairs,Stanley,C2379098,Mysuru,Karnataka,Cash on Delivery,Delivered,2,77430,40.9,45761.13,91522.26,25512.26,331.41,2,No,5,HomeEssentials India,New Year Sale,Mobile Web
OD4146234937,27-10-2025,P193001,Arihant Non-Fiction FP56,Books,Non-Fiction,Arihant,C6780989,Jaipur,Rajasthan,Cash on Delivery,Delivered,1,510,46.6,272.34,272.34,61.11,38.55,7,No,5,TrendSetters Online,Diwali Sale,Mobile Web
OD3884002468,08-08-2023,P412350,Noise Headphones VJ46,Electronics,Headphones,Noise,C5348123,Gwalior,Madhya Pradesh,Cash on Delivery,Cancelled,4,85000,0.4,84660,338640,34417.74,170.92,6,No,,IndiaShop Direct,Regular,App
OD8439254298,29-10-2024,P379473,Dabur Beverages YB60,Grocery,Beverages,Dabur,C6505516,Vadodara,Gujarat,UPI,Delivered,1,1270,40.2,759.46,759.46,66.14,19.44,7,No,3,BharatSellers,Diwali Sale,Mobile Web
OD4923128489,29-05-2025,P589153,Apple Headphones QE27,Electronics,Headphones,Apple,C7606614,Varanasi,Uttar Pradesh,Cash on Delivery,Delivered,1,47991.21,15.5,40552.57,40552.57,3487.14,38.02,8,No,4,TrendSetters Online,Regular,App
OD6143918824,20-05-2025,P493098,Arihant Academic WD78,Books,Academic,Arihant,C3196471,Patna,Bihar,Cash on Delivery,Cancelled,1,198.63,10.5,177.77,177.77,58.09,33.34,5,No,,DigitalBazaar,Regular,Desktop
OD3114224687,04-10-2024,P469514,ITC Staples CA68,Grocery,Staples,ITC,C8222769,Visakhapatnam,Andhra Pradesh,Flipkart Pay Later,Cancelled,1,167.82,57.4,71.49,71.49,10.85,33.05,6,No,,HomeEssentials India,Big Billion Days,App
OD4445472835,27-12-2024,P264427,Apple Smart LH96,Electronics,Smart Watches,Apple,C8692103,Nashik,Maharashtra,EMI,Delivered,4,19552.31,28,14077.66,56310.64,3480.75,118.92,5,No,1,BestBuy India,Christmas & New Year,App
OD4193728938,20-05-2025,P291962,Van Heusen Men's YX47,Fashion,Men's Clothing,Van Heusen,C0672537,Bareilly,Uttar Pradesh,Cash on Delivery,Processing,1,650,16.5,542.75,542.75,269.43,27.17,4,No,,BestBuy India,Regular,App
OD1531931645,30-08-2025,P305287,Arihant Comics PT99,Books,Comics,Arihant,C7120965,Thane,Maharashtra,UPI,Delivered,1,913.29,9.3,828.35,828.35,206.95,15.03,7,No,5,TechZone Sellers,Weekend Sale,App
OD4266286573,25-05-2025,P406566,Arihant Children's PS19,Books,Children's,Arihant,C7034691,Jodhpur,Rajasthan,Cash on Delivery,Delivered,1,1374.78,6,1292.29,1292.29,413.87,9.31,1,No,4,RetailNet India,Weekend Sale,Mobile Web
OD7899190049,10-03-2024,P070012,Adidas Innerwear VX62,Fashion,Innerwear,Adidas,C0823366,Chennai,Tamil Nadu,Debit Card,Delivered,2,946.28,23.9,720.12,1440.24,563.66,27.85,10,No,3,RetailNet India,Weekend Sale,App
OD7219172318,30-12-2025,P664933,Britannia Beverages RO47,Grocery,Beverages,Britannia,C9181594,Mumbai,Maharashtra,Debit Card,Processing,1,415.29,31,286.55,286.55,42.37,47.03,5,No,,BharatSellers,Christmas & New Year,App
OD1685444423,18-06-2024,P760779,Nike Men's EO15,Fashion,Men's Clothing,Nike,C7776907,Ludhiana,Punjab,Debit Card,Delivered,3,4210.51,18.3,3439.99,10319.97,3063.84,28.04,6,No,3,BharatSellers,Regular,App
OD5655077485,31-01-2023,P825533,Reebok Fitness IE75,Sports,Fitness Equipment,Reebok,C0546767,Chennai,Tamil Nadu,Cash on Delivery,Cancelled,1,10517.44,14.6,8981.89,8981.89,1751.91,28.48,5,No,,QuickMart Pvt Ltd,Regular,App
OD3883721522,20-03-2024,P983702,Mamaearth Nail DL98,Beauty,Nail Care,Mamaearth,C0036609,Faridabad,Haryana,UPI,Delivered,1,3530,30.5,2453.35,2453.35,887.64,29.09,5,No,4,BharatSellers,Holi Sale,App
OD4833261280,05-07-2023,P718659,W Innerwear HT83,Fashion,Innerwear,W,C2128395,Dhanbad,Jharkhand,UPI,Delivered,1,4880,6.5,4562.8,4562.8,1719.41,24.16,5,No,5,BharatSellers,Regular,App
OD1369785636,25-06-2023,P243423,WOW Men's RX13,Beauty,Men's Grooming,WOW,C0491651,Vadodara,Gujarat,Cash on Delivery,Delivered,2,4496.16,12.5,3934.14,7868.28,3267.49,25.88,5,No,5,RetailNet India,Weekend Sale,App
OD7926054346,15-12-2023,P592018,Himalaya Makeup FO93,Beauty,Makeup,Himalaya,C7597734,Aligarh,Uttar Pradesh,Cash on Delivery,Delivered,2,6793.86,10.9,6053.33,12106.66,4900.96,16.76,6,No,5,TechZone Sellers,Regular,App
OD0567604197,18-03-2023,P941356,Sony TV MS66,Electronics,TV & Monitors,Sony,C1748169,Bareilly,Uttar Pradesh,EMI,Delivered,4,49136.6,11.8,43338.48,173353.92,13009.61,137.48,9,No,5,TechZone Sellers,Weekend Sale,App
OD1445971402,05-03-2025,P896064,Nestle Personal KJ16,Grocery,Personal Care,Nestle,C4833052,Kanpur,Uttar Pradesh,Cash on Delivery,Delivered,4,1000,8.7,913,3652,492.32,38.3,5,No,4,MegaStore Online,Regular,App
OD3718060360,12-04-2023,P476754,Wakefit Wardrobes LW51,Furniture,Wardrobes,Wakefit,C5267593,Nagpur,Maharashtra,Flipkart Pay Later,Delivered,3,39048.25,2.1,38228.24,114684.72,35627.74,167.18,3,No,3,TrendSetters Online,Regular,App
OD6166638238,05-10-2023,P218353,L'Oreal Fragrances GK28,Beauty,Fragrances,L'Oreal,C6557524,Ahmedabad,Gujarat,Debit Card,Delivered,4,4775.8,26.3,3519.76,14079.04,4076.62,49.85,2,No,1,MegaStore Online,Big Billion Days,App
OD6457396505,09-05-2023,P176941,Tata Beverages BQ46,Grocery,Beverages,Tata,C6429199,Visakhapatnam,Andhra Pradesh,Net Banking,Delivered,1,1089.25,7.6,1006.47,1006.47,115.67,16.47,4,No,4,Shopify Traders,Regular,App
OD8020578487,28-03-2023,P575166,IKEA Wardrobes DR14,Furniture,Wardrobes,IKEA,C8007534,Coimbatore,Tamil Nadu,Cash on Delivery,Delivered,1,70831.14,11.5,62685.56,62685.56,19100.15,304.01,5,No,2,IndiaShop Direct,Regular,App
OD0057108861,25-11-2023,P864126,Bajaj Kitchen YA29,Home & Kitchen,Kitchen Appliances,Bajaj,C6013090,Bengaluru,Karnataka,UPI,Delivered,1,10755.48,25,8066.61,8066.61,2296.96,60.9,3,No,4,EcomGuru Sellers,Weekend Sale,App
OD4729877958,31-10-2024,P691466,Wakefit Sofas DA34,Furniture,Sofas,Wakefit,C4429883,Guwahati,Assam,Cash on Delivery,Delivered,4,44000,54.5,20020,80080,18920.33,295.33,3,No,4,HomeEssentials India,Diwali Sale,App
OD4262491365,29-11-2025,P766906,Arihant Fiction RN47,Books,Fiction,Arihant,C0256010,Ranchi,Jharkhand,Debit Card,Delivered,2,1712.44,8,1575.44,3150.88,945.82,21.47,2,No,4,MegaStore Online,Weekend Sale,App
OD4699324371,03-10-2025,P511237,Puma Ethnic TM22,Fashion,Ethnic Wear,Puma,C8624563,Gwalior,Madhya Pradesh,Cash on Delivery,Delivered,4,5750,53,2702.5,10810,4205.27,50.15,6,No,5,PrimeDeals India,Big Billion Days,Mobile Web
OD2419378820,03-10-2025,P173961,Van Heusen Ethnic GE29,Fashion,Ethnic Wear,Van Heusen,C6495351,Srinagar,J&K,UPI,Returned,1,1090,22.6,843.66,843.66,298.66,19.45,4,Yes,2,MegaStore Online,Big Billion Days,App
OD8252529430,07-09-2023,P609086,Xiaomi Tablets BN51,Electronics,Tablets,Xiaomi,C2833907,Guwahati,Assam,Credit Card,Delivered,1,87430,7.5,80872.75,80872.75,7085.49,66.4,4,No,3,EcomGuru Sellers,Regular,Mobile Web
OD2265631793,20-11-2023,P139822,Yonex Cycling CT18,Sports,Cycling,Yonex,C6689779,Kota,Rajasthan,Net Banking,Delivered,1,18968.71,4.8,18058.21,18058.21,3206.81,63.75,4,No,5,MegaStore Online,Regular,App
OD6263352865,16-04-2023,P770944,Nestle Beverages XR79,Grocery,Beverages,Nestle,C1129542,Kolkata,West Bengal,Credit Card,Delivered,2,766.59,17.2,634.74,1269.48,138.09,29.91,5,No,3,IndiaShop Direct,Weekend Sale,App
OD3497089905,18-06-2025,P626220,Pepperfry Chairs TS22,Furniture,Chairs,Pepperfry,C2300076,Guwahati,Assam,Debit Card,Processing,1,69038.19,15.8,58130.16,58130.16,16889.69,100.58,5,No,,MegaStore Online,Regular,App
OD9015972675,06-04-2023,P718659,W Innerwear HT83,Fashion,Innerwear,W,C2263455,Varanasi,Uttar Pradesh,UPI,Delivered,2,4880,2.2,4772.64,9545.28,2719.94,35.4,5,No,3,BharatSellers,Regular,App
OD7986332277,25-10-2024,P909672,Biotique Skincare HO44,Beauty,Skincare,Biotique,C6885441,Vadodara,Gujarat,UPI,Delivered,5,6327.37,32.5,4270.97,21354.85,10032.07,64,4,No,4,FashionHub Pro,Diwali Sale,App
OD1209398060,02-11-2023,P596696,Philips Bedding QW50,Home & Kitchen,Bedding,Philips,C9029775,Patna,Bihar,Debit Card,Delivered,1,8430,53.4,3928.38,3928.38,826.45,66.98,4,No,5,QuickMart Pvt Ltd,Diwali Sale,App
OD6079211201,31-10-2023,P502233,FabIndia Furniture TN81,Home & Kitchen,Furniture Accessories,FabIndia,C1868046,Hyderabad,Telangana,Debit Card,Delivered,2,5620,23.8,4282.44,8564.88,1764.52,80.75,4,No,5,DigitalBazaar,Diwali Sale,App
OD4955902342,27-12-2025,P746160,Cosco Swimming TE30,Sports,Swimming,Cosco,C1542083,Vadodara,Gujarat,Cash on Delivery,Delivered,3,12260.83,16,10299.1,30897.3,5642.36,59.56,5,No,2,QuickMart Pvt Ltd,Christmas & New Year,App
OD4752899721,19-05-2025,P693779,Samsung Tablets FB92,Electronics,Tablets,Samsung,C0790885,Mumbai,Maharashtra,Flipkart Pay Later,Delivered,4,54499.58,11.6,48177.63,192710.52,23592.1,84.46,1,No,3,Shopify Traders,Regular,App
